shoulder_hip_dist,hip_knee_dist,elbow_angle,label
0.2107882178569644,0.20439975017300308,174.22222822224214,position_up
0.1723526185266647,0.18779656679464757,174.49778992836016,position_up
0.07676939130570416,0.0690825706895846,158.73052503524738,position_up
0.1893029501645426,0.17377531027653362,177.1938549376211,position_up
0.22223274703204687,0.18446803624662683,174.8141468718528,position_up
0.14129941364604237,0.01044940657971783,179.13200462634234,position_up
0.10938023290542945,0.07034748230019884,178.504523718438,position_up
0.09606278900002105,0.1062585605426611,177.4921417510393,position_up
0.18200514673726365,0.13315491728235304,179.11370051149626,position_up
0.04086064946469933,0.07346736504028173,134.15805742775106,position_up
0.09720126045221,0.033446262815660724,179.02499595493018,position_up
0.08258776773839882,0.07950774613148488,146.1291195303744,position_up
0.23115139479926394,0.08484335049663841,171.89040235111887,position_up
0.30357619033948174,0.15474907250461498,174.6582070993966,position_up
0.12539924610418388,0.18213301487439582,147.30161101583124,position_up
0.05804682397445428,0.15604160992047045,139.54453850779007,position_up
0.09323721171363716,0.16009975617761765,124.07469441257047,position_up
0.1092583050518204,0.13267332116244107,84.32582559665751,position_down
0.13176963933696406,0.2202785481945469,152.48814858080553,position_down
0.10494259049591417,0.14919167617756643,88.0515022126011,position_down
0.05940065788800857,0.16833166416866646,169.0875848738511,position_down
0.201775511785854,0.2155326579878538,64.46896630245031,position_down
0.10756469160868823,0.12392322528696248,82.60836636270113,position_down
0.1681371073803485,0.0538451657819062,39.79028764225625,position_down
0.21984578275265848,0.10526300957599825,60.27915287837693,position_down
0.1543291796079242,0.05025535504275835,69.6545138617149,position_down
0.14012881653442916,0.12244440661371706,75.42884938503975,position_down
